x,z,Density,Nu_Tilde,Pressure,Temperature,U,W,dUdX,dWdX,dUdZ,dWdZ,d2UdX2,d2WdZ2,dNu_tdX,dNu_tdZ
-0.0517288,0.111249,1.32917,4.16738E-05,114473,300.022,69.347,0.0761471,0.0725565,0.617685,0.540206,-0.0480696,6.0216,-2.9755,2.24482E-09,6.2272E-09
-0.0378307,0.111249,1.32916,4.16738E-05,114473,300.022,69.3485,0.0849306,0.16393,0.638962,0.567163,-0.145334,7.09585,-1.19995,1.91063E-10,8.53927E-09
-0.0264028,0.111249,1.32916,4.16738E-05,114472,300.022,69.3509,0.0922968,0.249828,0.635133,0.565468,-0.239097,7.3704,1.13303,-1.66574E-09,1.11626E-08
-0.016699,0.111249,1.32916,4.16737E-05,114472,300.022,69.3537,0.0983805,0.320119,0.612122,0.541121,-0.317364,7.082,3.25582,-3.24422E-09,1.42168E-08
-0.00808551,0.111249,1.32916,4.16737E-05,114472,300.022,69.3567,0.103535,0.379832,0.581582,0.505852,-0.382303,6.40911,5.1221,-4.51573E-09,1.72847E-08
2.38334E-33,0.111249,1.32916,4.16737E-05,114472,300.021,69.36,0.108105,0.427553,0.539677,0.457895,-0.434296,5.22966,6.36265,-5.61804E-09,2.05061E-08
0.0080562,0.111249,1.32915,4.16736E-05,114471,300.021,69.3636,0.112247,0.464276,0.492891,0.406357,-0.47202,4.05871,6.86308,-6.46598E-09,2.39277E-08
0.0162473,0.111249,1.32915,4.16736E-05,114471,300.021,69.3675,0.116109,0.493398,0.441187,0.349198,-0.501685,2.7727,7.09037,-7.05092E-09,2.73998E-08
0.0245838,0.111249,1.32915,4.16735E-05,114471,300.021,69.3718,0.119533,0.509932,0.389012,0.291692,-0.516634,1.54045,6.72327,-7.29886E-09,0.000000031
0.0330772,0.111249,1.32914,4.16734E-05,114470,300.02,69.3761,0.122651,0.519217,0.33901,0.236847,-0.525053,0.583695,6.26532,-7.39908E-09,3.44526E-08
0.0417392,0.111249,1.32914,4.16734E-05,114470,300.02,69.3807,0.125341,0.519812,0.290264,0.184305,-0.522902,-0.259409,5.56596,-7.33739E-09,0.000000038
0.0505828,0.111249,1.32914,4.16733E-05,114469,300.02,69.3852,0.127727,0.514581,0.246625,0.137721,-0.516175,-0.841655,4.88085,-7.14384E-09,4.14107E-08
0.0596216,0.111249,1.32913,4.16733E-05,114469,300.019,69.3899,0.129744,0.504681,0.20578,0.0948306,-0.503471,-1.29294,4.17184,-6.89798E-09,4.4901E-08
0.06887,0.111249,1.32913,4.16732E-05,114468,300.019,69.3945,0.131484,0.490868,0.170337,0.0580367,-0.488149,-1.57937,3.52531,-6.54105E-09,4.82734E-08
0.0783437,0.111249,1.32913,4.16731E-05,114468,300.019,69.399,0.132926,0.475079,0.138297,0.025262,-0.470101,-1.75419,2.93529,-6.19199E-09,5.17444E-08
0.0880596,0.111249,1.32912,4.16731E-05,114468,300.018,69.4036,0.134132,0.457169,0.110895,-0.0024155,-0.450974,-1.84398,2.41763,-5.76868E-09,5.52126E-08
0.0980356,0.111249,1.32912,0.000041673,114467,300.018,69.408,0.135104,0.438767,0.0867753,-0.0264039,-0.431015,-1.85856,1.96899,-5.37771E-09,5.88307E-08
0.108291,0.111249,1.32912,0.000041673,114467,300.018,69.4124,0.135882,0.41956,0.0662995,-0.0464286,-0.410964,-1.83523,1.5847,-0.000000005,6.25935E-08
0.118848,0.111249,1.32911,4.16729E-05,114466,300.017,69.4168,0.136478,0.400593,0.0486089,-0.0633621,-0.39105,-1.77024,1.26051,-4.57284E-09,6.6619E-08
0.129728,0.111249,1.32911,4.16729E-05,114466,300.017,69.421,0.136919,0.381627,0.0336546,-0.0772996,-0.371579,-1.69117,0.989586,-4.19241E-09,7.09419E-08
0.140958,0.111249,1.32911,4.16728E-05,114466,300.017,69.4252,0.137218,0.363238,0.0208916,-0.0888063,-0.35269,-1.59292,0.768452,-3.85384E-09,7.56001E-08
0.152563,0.111249,1.3291,4.16728E-05,114465,300.017,69.4293,0.137392,0.345288,0.0101389,-0.0981292,-0.334509,-1.49109,0.592585,-3.53116E-09,8.04935E-08
0.164573,0.111249,1.3291,4.16727E-05,114465,300.016,69.4334,0.137453,0.328071,0.00104798,-0.1057,-0.317117,-1.38204,0.459649,-3.23774E-09,8.53984E-08
0.177022,0.111249,1.3291,4.16727E-05,114464,300.016,69.4373,0.137414,0.311532,-0.00656387,-0.111842,-0.300579,-1.27318,0.36665,-0.000000003,0.00000009
0.189945,0.111249,1.32909,4.16727E-05,114464,300.016,69.4412,0.137283,0.295825,-0.0129165,-0.116953,-0.284962,-1.16237,0.311036,-2.66341E-09,9.41354E-08
0.20338,0.111249,1.32909,4.16726E-05,114464,300.015,69.4451,0.13707,0.280953,-0.0181499,-0.121407,-0.270323,-1.05291,0.28911,-2.35067E-09,9.77127E-08
0.217373,0.111249,1.32909,4.16726E-05,114463,300.015,69.4489,0.136782,0.267013,-0.0223998,-0.125599,-0.256727,-0.943982,0.296253,-0.000000002,1.00767E-07
0.23197,0.111249,1.32908,4.16726E-05,114463,300.015,69.4527,0.136427,0.254038,-0.0257631,-0.12991,-0.244229,-0.837458,0.326231,-1.56497E-09,1.03324E-07
0.247226,0.111249,1.32908,4.16726E-05,114463,300.015,69.4565,0.136011,0.242092,-0.0283272,-0.134695,-0.232877,-0.733777,0.371271,-0.000000001,1.05398E-07
0.263199,0.111249,1.32908,4.16725E-05,114462,300.014,69.4603,0.135541,0.231207,-0.0301647,-0.140252,-0.222695,-0.634779,0.421941,-4.14719E-10,0.000000107
0.279957,0.111249,1.32908,4.16725E-05,114462,300.014,69.4641,0.135022,0.221404,-0.0313466,-0.146787,-0.213678,-0.541911,0.467466,3.32114E-10,1.08232E-07
0.297575,0.111249,1.32907,4.16726E-05,114462,300.014,69.4679,0.134462,0.21267,-0.031943,-0.15437,-0.205777,-0.457236,0.496166,1.19229E-09,1.09168E-07
0.316136,0.111249,1.32907,4.16726E-05,114461,300.014,69.4718,0.133866,0.204953,-0.0320302,-0.162884,-0.19889,-0.382595,0.496132,2.14602E-09,0.00000011
0.335735,0.111249,1.32907,4.16726E-05,114461,300.013,69.4757,0.13324,0.198159,-0.0316935,-0.171977,-0.19286,-0.319984,0.455958,3.15652E-09,0.000000111
-0.257964,0.141992,1.32914,4.16721E-05,114470,300.02,69.3709,0.0115836,-0.0556421,0.162824,0.0432384,0.0481569,-0.44119,-0.492024,9.53787E-09,2.1259E-09
-0.199442,0.141992,1.32915,4.16727E-05,114471,300.021,69.3663,0.0227028,-0.079684,0.225668,0.096499,0.080109,-0.190037,-1.08219,0.00000001,2.63749E-09
-0.153943,0.141992,1.32915,4.16731E-05,114471,300.021,69.3626,0.0340233,-0.0818132,0.291504,0.163546,0.0880383,0.418678,-1.69021,9.63641E-09,0.000000003
-0.118496,0.141992,1.32915,4.16735E-05,114471,300.021,69.3597,0.0453545,-0.0560891,0.359071,0.237795,0.0708121,1.28746,-2.16183,8.62094E-09,0.000000003
-0.0907862,0.141992,1.32915,4.16737E-05,114471,300.021,69.3586,0.0560432,-0.00987887,0.414626,0.30175,0.0278914,2.25709,-2.24818,7.33342E-09,3.24454E-09
-0.0690046,0.141992,1.32915,4.16739E-05,114471,300.021,69.3588,0.065517,0.0483147,0.453017,0.347202,-0.0297132,3.12787,-1.86222,0.000000006,3.81266E-09
-0.0517288,0.141992,1.32915,4.16739E-05,114471,300.021,69.3602,0.0735751,0.108203,0.471799,0.370898,-0.0932306,3.7012,-1.04195,4.72949E-09,4.67063E-09
-0.0378307,0.141992,1.32915,0.000041674,114471,300.021,69.362,0.0801915,0.162237,0.475458,0.37637,-0.152129,4.02967,-0.0370418,3.68368E-09,5.77107E-09
-0.0264028,0.141992,1.32915,0.000041674,114471,300.021,69.3642,0.085619,0.209681,0.468573,0.369571,-0.204066,4.05947,1.02194,2.7606E-09,6.92665E-09
-0.016699,0.141992,1.32915,4.16741E-05,114471,300.021,69.3664,0.0901089,0.248247,0.454036,0.354088,-0.24673,3.89685,1.91729,0.000000002,8.15277E-09
-0.00808551,0.141992,1.32915,4.16741E-05,114470,300.021,69.3687,0.0939472,0.281163,0.437156,0.334702,-0.282064,3.62045,2.65915,1.39773E-09,9.39058E-09
-2.38334E-33,0.141992,1.32914,4.16741E-05,114470,300.02,69.3711,0.0974137,0.308817,0.416164,0.310701,-0.31199,3.19177,3.22241,8.29624E-10,1.06849E-08
0.0080562,0.141992,1.32914,4.16741E-05,114470,300.02,69.3737,0.100665,0.33269,0.391743,0.284117,-0.336684,2.73345,3.57412,2.49274E-10,1.20655E-08
0.0162473,0.141992,1.32914,4.16741E-05,114470,300.02,69.3765,0.103777,0.353197,0.364509,0.254113,-0.357871,2.18572,3.81505,-1.93425E-10,1.34971E-08
0.0245838,0.141992,1.32914,4.16741E-05,114469,300.02,69.3795,0.106687,0.368767,0.336155,0.222571,-0.373225,1.63255,3.84379,-4.86234E-10,0.000000015
0.0330772,0.141992,1.32914,4.16741E-05,114469,300.02,69.3827,0.109432,0.380633,0.307218,0.190455,-0.38499,1.12954,3.79519,-6.87132E-10,1.64715E-08
0.0417392,0.141992,1.32913,4.16741E-05,114469,300.019,69.386,0.111955,0.388094,0.277863,0.158216,-0.391499,0.654932,3.61182,-7.95625E-10,0.000000018
0.0505828,0.141992,1.32913,4.16741E-05,114469,300.019,69.3895,0.114293,0.392055,0.249478,0.127271,-0.394766,0.258619,3.38721,-8.24522E-10,1.9464E-08
0.0596216,0.141992,1.32913,4.16741E-05,114468,300.019,69.393,0.116413,0.392675,0.22167,0.0973097,-0.39405,-0.0891107,3.10435,-7.94028E-10,0.000000021
0.06887,0.141992,1.32913,4.16741E-05,114468,300.019,69.3967,0.118344,0.390384,0.195614,0.0694992,-0.390766,-0.364841,2.81143,-6.95961E-10,2.23983E-08
0.0783437,0.141992,1.32912,4.16741E-05,114468,300.018,69.4004,0.120071,0.385811,0.17083,0.0433484,-0.384794,-0.58639,2.50865,-5.65242E-10,2.38455E-08
0.0880596,0.141992,1.32912,0.000041674,114467,300.018,69.4041,0.121618,0.379099,0.148058,0.0195556,-0.377032,-0.753471,2.21639,-3.81154E-10,2.52457E-08
0.0980356,0.141992,1.32912,0.000041674,114467,300.018,69.4078,0.122983,0.370951,0.126915,-0.00230527,-0.367639,-0.87278,1.9377,-1.8059E-10,2.6645E-08
0.108291,0.141992,1.32911,0.000041674,114467,300.018,69.4116,0.124182,0.361418,0.107761,-0.0219238,-0.357166,-0.954463,1.67925,5.72657E-11,0.000000028
0.118848,0.141992,1.32911,0.000041674,114466,300.017,69.4153,0.125221,0.351075,0.0903132,-0.039616,-0.345832,-1.0004,1.44241,3.01887E-10,2.93848E-08
0.129728,0.141992,1.32911,0.000041674,114466,300.017,69.4191,0.126114,0.339962,0.0746823,-0.0553064,-0.33397,-1.02204,1.22802,5.67501E-10,3.0746E-08
0.140958,0.141992,1.32911,4.16741E-05,114465,300.017,69.4229,0.126868,0.328478,0.0606544,-0.0692228,-0.321764,-1.02023,1.03578,8.32026E-10,3.21188E-08
0.152563,0.141992,1.3291,4.16741E-05,114465,300.017,69.4266,0.127495,0.316668,0.0482015,-0.0814045,-0.309411,-1.00387,0.864718,1.10257E-09,3.35046E-08
0.164573,0.141992,1.3291,4.16741E-05,114465,300.016,69.4303,0.128003,0.304781,0.0371499,-0.0920236,-0.297039,-0.973834,0.714057,1.36455E-09,3.49172E-08
0.177022,0.141992,1.3291,4.16741E-05,114464,300.016,69.434,0.1284,0.292861,0.0274111,-0.10117,-0.284762,-0.935867,0.582838,1.62075E-09,3.63601E-08
0.189945,0.141992,1.32909,4.16741E-05,114464,300.016,69.4378,0.128694,0.281055,0.0188404,-0.108991,-0.27266,-0.890725,0.470609,1.86305E-09,3.78386E-08
0.20338,0.141992,1.32909,4.16742E-05,114464,300.015,69.4414,0.128893,0.269405,0.0113353,-0.115609,-0.260805,-0.841611,0.377005,2.09372E-09,3.93498E-08
0.217373,0.141992,1.32909,4.16742E-05,114463,300.015,69.4451,0.129001,0.257999,0.00477924,-0.121176,-0.249256,-0.788971,0.301997,2.31102E-09,4.08859E-08
0.23197,0.141992,1.32909,4.16742E-05,114463,300.015,69.4488,0.129026,0.24688,-0.000918583,-0.125851,-0.23807,-0.734353,0.24553,2.52023E-09,4.24297E-08
0.247226,0.141992,1.32908,4.16743E-05,114463,300.015,69.4525,0.128971,0.236113,-0.00584509,-0.129819,-0.227303,-0.677938,0.207462,2.72649E-09,0.000000044
0.263199,0.141992,1.32908,4.16743E-05,114462,300.014,69.4562,0.12884,0.22575,-0.0100685,-0.133285,-0.217018,-0.62045,0.187231,2.9404E-09,4.54271E-08
0.279957,0.141992,1.32908,4.16744E-05,114462,300.014,69.4599,0.128638,0.215853,-0.013648,-0.136481,-0.207279,-0.562066,0.183653,3.17385E-09,4.68016E-08
0.297575,0.141992,1.32907,4.16744E-05,114462,300.014,69.4636,0.128368,0.206484,-0.0166289,-0.139656,-0.198155,-0.503336,0.194666,3.44273E-09,0.000000048
0.316136,0.141992,1.32907,4.16745E-05,114461,300.014,69.4673,0.128033,0.197705,-0.0190495,-0.143068,-0.189714,-0.444704,0.217172,3.7633E-09,4.9064E-08
-0.257964,0.18123,1.32914,4.16721E-05,114470,300.02,69.3727,0.0130502,-0.0327074,0.176828,0.0453197,0.0299144,-0.166451,-0.418596,9.8966E-09,0.000000001
-0.199442,0.18123,1.32914,4.16728E-05,114470,300.02,69.37,0.024932,-0.0380164,0.228625,0.0888647,0.0426285,0.121289,-0.830074,1.00938E-08,9.24619E-10
-0.153943,0.18123,1.32914,4.16732E-05,114470,300.02,69.3685,0.0360993,-0.0261597,0.27345,0.135367,0.0348569,0.600387,-1.12972,9.65266E-09,1.11821E-09
-0.118496,0.18123,1.32914,4.16735E-05,114470,300.02,69.3677,0.0464604,0.00322754,0.312678,0.180391,0.00988695,1.1371,-1.24229,8.79682E-09,1.11541E-09
-0.0907862,0.18123,1.32914,4.16738E-05,114470,300.02,69.3683,0.0555187,0.0406924,0.339823,0.212521,-0.0276934,1.61872,-1.08373,7.94966E-09,1.38152E-09
-0.0690046,0.18123,1.32914,4.16739E-05,114470,300.02,69.3695,0.0631276,0.0802218,0.35505,0.23126,-0.0687671,1.981,-0.71533,7.14643E-09,1.80402E-09
-0.0517288,0.18123,1.32914,0.000041674,114470,300.02,69.3712,0.0693393,0.116709,0.359883,0.237843,-0.108334,2.17316,-0.218795,6.47237E-09,2.35352E-09
-0.0378307,0.18123,1.32914,4.16741E-05,114470,300.02,69.373,0.0743448,0.147639,0.357844,0.236187,-0.142441,2.27044,0.280022,5.94696E-09,0.000000003
-0.0264028,0.18123,1.32914,4.16742E-05,114469,300.02,69.3749,0.0784096,0.174063,0.351674,0.229703,-0.171097,2.25576,0.740186,5.47948E-09,3.55261E-09
-0.016699,0.18123,1.32914,4.16743E-05,114469,300.02,69.3767,0.0817834,0.195408,0.342662,0.220209,-0.194591,2.18276,1.11845,5.16788E-09,4.15523E-09
-0.00808551,0.18123,1.32914,4.16743E-05,114469,300.019,69.3785,0.0846905,0.21406,0.333068,0.209306,-0.214264,2.07112,1.428,4.91045E-09,4.75833E-09
2.38334E-33,0.18123,1.32913,4.16743E-05,114469,300.019,69.3803,0.0873468,0.230023,0.32203,0.196735,-0.231486,1.90492,1.68173,4.65817E-09,5.38264E-09
0.0080562,0.18123,1.32913,4.16744E-05,114469,300.019,69.3822,0.0898887,0.244809,0.308863,0.182726,-0.246761,1.72828,1.87514,4.28285E-09,6.05042E-09
0.0162473,0.18123,1.32913,4.16744E-05,114469,300.019,69.3842,0.0923645,0.258095,0.29433,0.166926,-0.260606,1.50142,2.02951,0.000000004,6.75412E-09
0.0245838,0.18123,1.32913,4.16744E-05,114468,300.019,69.3864,0.0947526,0.269614,0.279017,0.149908,-0.272281,1.2685,2.11617,3.72847E-09,7.49353E-09
0.0330772,0.18123,1.32913,4.16745E-05,114468,300.019,69.3888,0.0970596,0.279433,0.262872,0.131953,-0.28229,1.0346,2.16542,3.53415E-09,8.24459E-09
0.0417392,0.18123,1.32913,4.16745E-05,114468,300.019,69.3912,0.0992614,0.28735,0.246051,0.113335,-0.290015,0.804076,2.15779,3.38158E-09,0.000000009
0.0505828,0.18123,1.32912,4.16745E-05,114468,300.018,69.3938,0.101366,0.293495,0.22899,0.0945355,-0.29599,0.587832,2.11962,3.27412E-09,9.79275E-09
0.0596216,0.18123,1.32912,4.16746E-05,114467,300.018,69.3965,0.103355,0.297846,0.211704,0.075624,-0.299864,0.384106,2.04327,3.20375E-09,1.05799E-08
0.06887,0.18123,1.32912,4.16746E-05,114467,300.018,69.3993,0.105236,0.300504,0.194637,0.0570798,-0.30208,0.201744,1.9465,3.17268E-09,1.13548E-08
0.0783437,0.18123,1.32912,4.16746E-05,114467,300.018,69.4021,0.106997,0.301608,0.177748,0.0388846,-0.302521,0.038129,1.82899,3.17065E-09,1.21357E-08
0.0880596,0.18123,1.32911,4.16746E-05,114467,300.018,69.405,0.108645,0.301219,0.16139,0.0214059,-0.301524,-0.103245,1.7014,3.20179E-09,1.29015E-08
0.0980356,0.18123,1.32911,4.16747E-05,114466,300.017,69.408,0.110174,0.29956,0.145522,0.00460395,-0.299119,-0.223595,1.56612,3.25465E-09,1.36661E-08
0.108291,0.18123,1.32911,4.16747E-05,114466,300.017,69.4111,0.111587,0.29668,0.13038,-0.0112888,-0.295563,-0.323585,1.42916,3.33433E-09,1.44156E-08
0.118848,0.18123,1.32911,4.16747E-05,114466,300.017,69.4142,0.112885,0.292812,0.115938,-0.0263119,-0.290958,-0.403595,1.293,3.43032E-09,1.51594E-08
0.129728,0.18123,1.32911,4.16748E-05,114465,300.017,69.4174,0.11407,0.288015,0.102331,-0.0403439,-0.285501,-0.466271,1.16075,3.54697E-09,1.58899E-08
0.140958,0.18123,1.3291,4.16748E-05,114465,300.017,69.4206,0.115145,0.282493,0.0895397,-0.0534223,-0.279315,-0.512009,1.03401,3.67578E-09,1.66133E-08
0.152563,0.18123,1.3291,4.16749E-05,114465,300.016,69.4238,0.116112,0.276315,0.0776251,-0.0655006,-0.272552,-0.543893,0.914147,3.81929E-09,1.73271E-08
0.164573,0.18123,1.3291,4.16749E-05,114465,300.016,69.4271,0.116975,0.269643,0.0665635,-0.0766155,-0.265327,-0.562675,0.801847,0.000000004,0.000000018
0.177022,0.18123,1.3291,0.000041675,114464,300.016,69.4304,0.117737,0.262548,0.0563675,-0.0867634,-0.257755,-0.571125,0.697477,4.13126E-09,1.87418E-08
0.189945,0.18123,1.32909,0.000041675,114464,300.016,69.4338,0.118402,0.255152,0.0470035,-0.0959808,-0.249929,-0.570252,0.601166,4.29501E-09,1.94487E-08
0.20338,0.18123,1.32909,4.16751E-05,114464,300.015,69.4371,0.118973,0.247519,0.0384524,-0.104286,-0.241935,-0.56225,0.51288,4.46116E-09,2.01602E-08
0.217373,0.18123,1.32909,4.16751E-05,114463,300.015,69.4405,0.119453,0.239735,0.0306712,-0.111715,-0.23384,-0.548132,0.432586,4.62536E-09,2.08812E-08
0.23197,0.18123,1.32908,4.16752E-05,114463,300.015,69.444,0.119846,0.231856,0.0236227,-0.118299,-0.225706,-0.529473,0.360279,4.78591E-09,2.1615E-08
0.247226,0.18123,1.32908,4.16753E-05,114463,300.015,69.4475,0.120155,0.22394,0.0172588,-0.12408,-0.217583,-0.507075,0.29608,4.93957E-09,2.23646E-08
0.263199,0.18123,1.32908,4.16754E-05,114462,300.014,69.451,0.120381,0.216035,0.0115352,-0.129101,-0.209517,-0.48194,0.240232,5.08533E-09,2.31303E-08
0.279957,0.18123,1.32908,4.16755E-05,114462,300.014,69.4545,0.120528,0.208184,0.00640468,-0.133422,-0.201548,-0.454567,0.193102,5.22198E-09,2.39095E-08
0.297575,0.18123,1.32907,4.16755E-05,114462,300.014,69.4581,0.120598,0.200432,0.00182586,-0.137112,-0.193722,-0.425502,0.155139,5.35097E-09,2.46947E-08
0.316136,0.18123,1.32907,4.16756E-05,114461,300.014,69.4618,0.12059,0.192818,-0.00224141,-0.140262,-0.186081,-0.39497,0.126776,5.47463E-09,2.54726E-08
-0.257964,0.231311,1.32913,4.16721E-05,114469,300.019,69.3749,0.0140194,-0.011215,0.182327,0.0445785,0.0122335,0.0393505,-0.299922,1.01176E-08,8.61866E-11
-0.199442,0.231311,1.32913,4.16728E-05,114469,300.019,69.374,0.0260265,-0.00375647,0.220038,0.0743641,0.0102354,0.275247,-0.530902,1.0197E-08,-2.82369E-10
-0.153943,0.231311,1.32913,4.16732E-05,114469,300.019,69.3742,0.0364914,0.0132746,0.245327,0.10069,-0.00480267,0.575396,-0.625726,9.81522E-09,-2.18591E-10
-0.118496,0.231311,1.32913,4.16736E-05,114469,300.019,69.3749,0.0455645,0.038617,0.26381,0.123181,-0.0287296,0.85176,-0.584409,9.20156E-09,-2.69003E-10
-0.0907862,0.231311,1.32913,4.16738E-05,114469,300.019,69.3764,0.0530334,0.0649876,0.273983,0.135792,-0.0564445,1.05584,-0.409588,8.69049E-09,-7.2417E-11
-0.0690046,0.231311,1.32913,0.000041674,114468,300.019,69.378,0.0590769,0.0897621,0.277892,0.141301,-0.0830129,1.1954,-0.171843,8.24716E-09,1.54368E-10
-0.0517288,0.231311,1.32913,4.16741E-05,114468,300.019,69.3798,0.0638841,0.111269,0.277079,0.141042,-0.106448,1.25074,0.0834672,7.88584E-09,4.52667E-10
-0.0378307,0.231311,1.32913,4.16743E-05,114468,300.019,69.3814,0.0677196,0.128728,0.273688,0.137721,-0.125851,1.28294,0.312635,7.65517E-09,7.4199E-10
-0.0264028,0.231311,1.32913,4.16743E-05,114468,300.019,69.383,0.0708207,0.1437,0.26881,0.132665,-0.141784,1.26933,0.509323,7.44731E-09,0.000000001
-0.016699,0.231311,1.32913,4.16744E-05,114468,300.019,69.3844,0.0734026,0.155593,0.263039,0.126777,-0.154899,1.23702,0.669799,7.38837E-09,1.31804E-09
-0.00808551,0.231311,1.32912,4.16745E-05,114468,300.018,69.3858,0.07564,0.166354,0.257329,0.120421,-0.166027,1.19568,0.802356,7.36009E-09,1.60226E-09
-2.38334E-33,0.231311,1.32912,4.16745E-05,114468,300.018,69.3872,0.0777,0.175565,0.2512,0.113507,-0.17598,1.12599,0.915805,7.30725E-09,1.89248E-09
0.0080562,0.231311,1.32912,4.16746E-05,114467,300.018,69.3887,0.0796948,0.18453,0.243764,0.105864,-0.185189,1.06043,1.01189,7.08084E-09,2.20489E-09
0.0162473,0.231311,1.32912,4.16747E-05,114467,300.018,69.3902,0.0816604,0.192793,0.23573,0.0973479,-0.193844,0.966315,1.09516,6.87777E-09,2.5367E-09
0.0245838,0.231311,1.32912,4.16747E-05,114467,300.018,69.3919,0.0835907,0.2005,0.227292,0.0880993,-0.201728,0.872118,1.15832,6.70036E-09,2.88756E-09
0.0330772,0.231311,1.32912,4.16748E-05,114467,300.018,69.3936,0.0854856,0.207469,0.218289,0.0781979,-0.20892,0.770763,1.207,6.55007E-09,3.25056E-09
0.0417392,0.231311,1.32912,4.16748E-05,114467,300.018,69.3954,0.0873354,0.213721,0.208771,0.0677425,-0.215211,0.668821,1.23539,6.41428E-09,3.6281E-09
0.0505828,0.231311,1.32912,4.16749E-05,114467,300.018,69.3973,0.0891401,0.219175,0.198862,0.0568769,-0.220701,0.565325,1.24932,6.3021E-09,0.000000004
0.0596216,0.231311,1.32911,4.16749E-05,114467,300.018,69.3993,0.0908912,0.223827,0.1886,0.0456638,-0.225244,0.463545,1.24578,6.20768E-09,4.40653E-09
0.06887,0.231311,1.32911,0.000041675,114466,300.017,69.4014,0.0925887,0.227648,0.17813,0.0342695,-0.228935,0.364928,1.22951,6.13477E-09,4.80304E-09
0.0783437,0.231311,1.32911,0.000041675,114466,300.017,69.4036,0.0942258,0.230656,0.167481,0.0227375,-0.231697,0.270657,1.19981,6.07952E-09,5.20564E-09
0.0880596,0.231311,1.32911,4.16751E-05,114466,300.017,69.4059,0.095802,0.232837,0.156787,0.011223,-0.233612,0.182187,1.16025,0.000000006,5.60752E-09
0.0980356,0.231311,1.32911,4.16752E-05,114466,300.017,69.4082,0.0973125,0.234238,0.146074,-0.00023745,-0.234658,0.100173,1.11148,0.000000006,0.000000006
0.108291,0.231311,1.32911,4.16752E-05,114465,300.017,69.4106,0.0987566,0.234859,0.135457,-0.0115177,-0.234909,0.0253142,1.05613,0.000000006,6.41397E-09
0.118848,0.231311,1.3291,4.16753E-05,114465,300.017,69.4131,0.100131,0.234759,0.124964,-0.022584,-0.234381,-0.0418664,0.995418,0.000000006,6.81578E-09
0.129728,0.231311,1.3291,4.16754E-05,114465,300.016,69.4156,0.101434,0.233955,0.114682,-0.0333436,-0.233144,-0.101357,0.931266,6.06004E-09,7.21393E-09
0.140958,0.231311,1.3291,4.16754E-05,114465,300.016,69.4182,0.102665,0.232512,0.104642,-0.0437668,-0.231236,-0.152809,0.864929,6.09892E-09,7.60994E-09
0.152563,0.231311,1.3291,4.16755E-05,114465,300.016,69.4209,0.103823,0.230459,0.094907,-0.0537909,-0.228725,-0.196635,0.797795,6.15074E-09,0.000000008
0.164573,0.231311,1.3291,4.16756E-05,114464,300.016,69.4237,0.104905,0.227862,0.0855056,-0.063393,-0.225662,-0.232746,0.730884,6.21317E-09,8.39015E-09
0.177022,0.231311,1.32909,4.16756E-05,114464,300.016,69.4265,0.105912,0.22476,0.0764819,-0.0725343,-0.222111,-0.261769,0.665128,6.28657E-09,8.77443E-09
0.189945,0.231311,1.32909,4.16757E-05,114464,300.015,69.4294,0.106843,0.221215,0.0678578,-0.0811998,-0.218129,-0.283888,0.601218,6.36909E-09,9.15547E-09
0.20338,0.231311,1.32909,4.16758E-05,114463,300.015,69.4323,0.107699,0.217272,0.0596614,-0.0893676,-0.213775,-0.299822,0.539704,6.46062E-09,9.53351E-09
0.217373,0.231311,1.32909,4.16759E-05,114463,300.015,69.4354,0.108477,0.212987,0.051906,-0.0970299,-0.209103,-0.309964,0.480969,6.55946E-09,9.91002E-09
0.23197,0.231311,1.32908,0.000041676,114463,300.015,69.4384,0.10918,0.208408,0.0446061,-0.104176,-0.204168,-0.315059,0.42528,6.665E-09,1.02865E-08
0.247226,0.231311,1.32908,4.16761E-05,114463,300.015,69.4416,0.109806,0.203581,0.0377649,-0.110803,-0.199016,-0.315612,0.372808,6.7754E-09,1.06652E-08
0.263199,0.231311,1.32908,4.16762E-05,114462,300.014,69.4448,0.110356,0.198552,0.0313849,-0.116906,-0.193695,-0.31233,0.32367,6.88952E-09,0.000000011
0.279957,0.231311,1.32908,4.16763E-05,114462,300.014,69.4481,0.11083,0.193361,0.0254596,-0.122487,-0.188243,-0.305729,0.277965,0.000000007,1.14409E-08
0.297575,0.231311,1.32907,4.16765E-05,114462,300.014,69.4514,0.111228,0.188048,0.0199819,-0.127545,-0.182699,-0.29642,0.235818,7.1211E-09,1.18445E-08
0.316136,0.231311,1.32907,4.16766E-05,114461,300.014,69.4549,0.111549,0.182645,0.0149369,-0.132087,-0.177095,-0.284835,0.197399,7.23484E-09,1.22628E-08
-0.257964,0.295232,1.32912,4.16721E-05,114468,300.018,69.3777,0.0141355,0.00472809,0.177421,0.0415459,-0.00196929,0.153894,-0.171434,9.6678E-09,-6.7756E-10
-0.199442,0.295232,1.32912,4.16727E-05,114468,300.018,69.3781,0.0255692,0.0181508,0.201877,0.0574269,-0.0126127,0.307849,-0.267042,9.72595E-09,-1.31653E-09
-0.153943,0.295232,1.32912,4.16731E-05,114467,300.018,69.3793,0.0349589,0.0346259,0.212794,0.0683923,-0.0286775,0.463152,-0.266816,9.42957E-09,-1.49415E-09
